16689,Heroes (We Could Be),Alesso
16698,Blame,Calvin Harris ft John Newman
16720,Somebody,Natalie La Rose ft. Jeremih
16735,Talking Body,Tove Lo
16756,Here Comes The Weekend,Pink ft Eminem
16774,Living For Love,Madonna
16798,Warrior,Kesha
16807,I Really Like You,Carly Rae Jepsen
16832,King,Years and Years
16837,Avalanche,Nick Jonas
16845,Seasons,Olly Murs
16848,Some Broken Hearts Never Mends,Don Williams
16861,Ghost Town,Adam Lambert
16863,One Last Time,Ariana Grande
16867,Pray To God,Calvin Harris ft Haim
16900,Don't Look Down,Martin Garrix ft Usher
16905,Time Of Our Lives,Pitbull ft. Ne-Yo
16941,Artpop,Lady Gaga
16945,Ghosttown,Madonna
16954,The Night Is Still Young,Nicki Minaj
16955,I Won't Let You Down,OK GO
16966,Watch Me (Whip/Nae Nae),Silento
17008,Bitch I'm Madonna,Madonna ft Nikki Minaj
17035,Wag Kang Pabebe,Vice Ganda
17036,Where Are U Now,Skrillex and Diplo with Justin Bieber
17048,Run Away With Me,Carly Rae Jepsen
17105,You Know You Like It,DJ Snake
17111,Animals,Maroon 5
17116,Cheyenne,Jason Derulo
17141,Levels,Nick Jonas
17148,New Thang,Redfoo
17150,Shine,Years & Years
17156,Carry You Home,Zara Larsson
17161,Lean On,Major Lazer DJ Snake ft Mø
17168,Ayoko Na Sa'yo,Vice Ganda
17179,Chains,Nick Jonas
17202,Coconut Tree,Mohombi ft Nicole Scherzinger
17206,Perfectly Imperfect,Sarah Geronimo
17260,Dancer,Iyaz
17280,Wake Up,The Vamps
17283,Focus,Ariana Grande
17288,Lay It All On Me,Rudimental ft Ed Sheeran
17294,Cruel Summer,Bananarama
17327,Daddy,PSY ft CL of 2NE1
17383,24/Seven,Big Time Rush
17494,Bang Bang Bang,Selena Gomez
17509,Easy Love,Sigala
17523,Hangin' Tough,NKOTB
17524,Hula Hoop,OMI
17548,One For Sorrow,Steps
17552,How Deep Is Your Love,Calvin harris and Disciples
17556,Roses,The Chainsmokers ft. Rozes
17562,Sugar,Robin Schulz ft Francesco Yates
17563,Sweet Lovin,Sigala ftr Bryn Christopher
17576,Work This Body,Walk The Moon
17578,Eyes Shut,Years And Years
17579,Lush Life,Zara Larsson
17597,Butterfly Wings,Owl City
17623,Hello Friday,Flo Rida ft Jason Derulo
17635,Hands,The Ting Tings
17659,Piliin Mo Ang Pilipinas,Angeline Quinto
17668,Watch Me Work,Tinashe
17679,Youth,Troye Sivan
17695,Blame It On The Rain,Milli Vanilli
17698,Di Ko Alam,Yassi & Andre
17738,Alive,Krewella
17743,I Took A Pill In Ibiza,Mike Posner
17746,Colors,Halsey
17764,Close To You,Whigfield
17793,Something Better,Audien ft. Lady Antebellum
17800,Be The First To Believe,A1
17845,Happy,Square Heads
17920,Middle,DJ Snake ft Bipolar Sunshine
17925,Into You,Ariana Grande
17927,Can't Stop The Feeling,Justin Timberlake
17931,Close,Nick Jonas ft. Tove Lo
17933,Don't Let Me Down,The Chainsmokers
17934,I Hate You I Love You,Gnash ft. Olivia O'brien
17962,Clean,Taylor Swift
17980,With You I'm Born Again,Billy Preston And Syreeta
17993,Dance In The Dark,Lady Gaga
17994,Day And Night,Billie Piper
18014,Walking On A Dream,Empire Of The Sun
18020,Try Everything,Shakira
18027,This Is What You Came For,Calvin Harris ft. Rihanna
18052,Kill 'Em With Kindness,Selena Gomez
18059,Sexy Back,Justin Timberlake
18060,Slow Down,Selena Gomez
18132,Cold Water,Major Lazer ft Justin Bieber
18133,Cheap Thrills,Sia
18136,Stay,FTampa
18137,Closer,The Chainsmokers ft Halsey
18141,I'll Never Stop,N' Sync
18160,I'll Be There For You,Solid Harmonie
18184,About You Boy,Pop Girls
18192,Can't Stop Dancin',Becky G
18210,In My Head,Jason Derulo
18228,Perfect Illusion,Lady Gaga
18263,Mr. Pakipot,Myrtle Sarrosa
18264,Let Me Love You,DJ Snake ft. Jutin Bieber
18266,Perfect Strangers,Jonas Blue ft JL Cooper
18267,The Greatest,Sia
18303,Bring It All Back,S Club 7
18337,Tala,Sarah Geronimo
18338,Birthday,Namie Amuro
18339,Purple Lamborghini,Skrillex & Rick Ross
18364,Show Me Love,Robin S
18365,Take It Off,Kesha
18380,Step By Step,Whitney Houston
18388,Bloody Mary,Lady Gaga
18390,Crazy Kids,Kesha ft will.i.am
18409,My Way,Calvin Harris
18441,Setting Fires,The Chainsmokers
18442,All Night,The Vamps
18464,Verge,Owl City ft Aloe Blacc
18516,Hit The Lights,Selena Gomez And The Scene
18534,Like I Would,Zayn
18536,Lights Out (Too Drunk),DJ Katch ft Hayley
18558,People Are People,Depeche Mode
18606,On My Way,Tiesto ft Bright Sparks
18620,Paris,The Chainsmokers
18621,"5, 6, 7, 8",Steps
18626,Move Your Body,Sia
18659,Body Dancer,Magic Fire
18671,Bad Girls,MKTO
18728,Fast Car,Jonas Blue ft Dakota
18756,Shed A Light,Robin Schulz & David Guetta ft Cheat Codes
18760,Sabot-Sabot,Phylum
18766,The Sound,The 1975
18787,Be The One,Dua Lipa
18827,Waterfall,Stargate ft. Pink & Sia
18828,In The Name Of Love,Martin Garixx & Bebe Rexha
18836,Rockabye,Clean Bandit ft.Sean Paul & Anne-Marie
18853,No Doubt About It,Empire Cast
18866,Mr. Kupido,Rachel Alejandro
18885,Mack The Knife,Bobby Darin
18901,Your Body,Christina Aguilera
18917,Hair,Lady Gaga
18926,The Cure,Lady Gaga
18936,Something Just Like This,The Chainsmokers & Coldplay
26018,There's Nothing Holdin' Me Back,Shawn Mendes
26030,Malibu,Miley Cyrus
26035,I Luv It,PSY
26050,The Painter,O-Town
26055,Ever After,Bonnie Bailey
26129,Faded,Alan Walker
26130,Hey Mama,"Nicki Minaj, Bebe Rexha & Afrojack"
26133,Mama,Jonas Blue ft. William Singe
26137,Good Vibes,Vice Ganda
26166,Straight To My Heart,Backstreet Boys
26184,Beautiful,Akon ft Kardinall Ofishall
26228,Slide,"Calvin Harris ft Frank Ocean, Migos"
26229,2U,David Guetta ft. Justin Bieber
26232,Be My Lover,La Bouche
26233,Lady,Austin Mahone ft Pitbull
26236,Unleash The Diva,4th Impact
26251,No More,A1
26298,Angel Of My Dream,Joel Trinidad
26320,Everyday Is Like Sunday,Morrissey
26340,If I Had You,Adam Lambert
26344,Something To Remember,Kygo & The Chainsmokers ft  ZAYN
26361,Mr. Saxobeat,Alexander Stan
26376,Praying,Kesha
26425,What About Us,Pink
26426,Ready For It,Taylor Swift
26433,Gusto Kita,Ara Mina
26471,Look What You Made Me Do,Taylor Swift
26510,Ready Or Not,A1
26645,Call It What You Want,Taylor Swift
26662,Play Hard,"David Guetta ft Ne-Yo, Akon"
26673,Gorgeous,Taylor Swift
26683,Street Beat,Toni Basil
26733,New Rules,Dua Lipa
26734,Wolves,Selena Gomez ft Marshmello
26736,Beautiful Trauma,P!nk
26783,Gigil Si Aquo,Vice Ganda
26827,Symphony,Clean Bandit ft. Zara Larsson
26839,Blow Your Mind Mwah,Dua Lipa
26884,Gold,Kiiara
26902,For You,Rita Ora & Liam Payne
26950,No Tears Left To Cry,Ariana Grande
26968,The Ocean,Mike Perry ft Shy Martin
26971,Ain't My Fault,Zara Larsson
26975,All We Know,The Chainsmokers ft Phoebe Ryan
26987,Delicate,Taylor Swift
26989,Selfie,The Chainsmokers
27001,Wonderland,Taylor Swift
27013,The Way I Are,Timbaland
27031,Solo Dance,Martin Jensen
27033,Sweet Dreams,Andra & Mara
27045,Weak,AJR
27064,All I Wanna Do,Martin Jensen
27067,Down,Marian Hill
27074,Unang Pag-ibig,Claire dela Fuente
27077,Pag-ibig Lang Ang Kailangan,Viva Hot Babes
27110,Anywhere,Rita Ora
27112,Don't Go Breaking My Heart,Backstreet Boys
27129,Walk Away,Paula Deanda
27134,Girls,"Rita Ora ft. Cardi B, Bebe Rexha & Charli XCX"
27164,One Kiss,Calvin Harris ft Dua Lipa
